"Name","CtrlIndex","Method","Class","Superclass","Parameters"
"updatePerfData","0xd7","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bd, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bd>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""dataArray"":""JSONArray"",""value"":""String"",""key"":""String""}"
"openUrl","0xc9","< Application, Lcom/tencent/mm/plugin/appbrand/luggage/export/functionalpage/jsapi/w, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/luggage/export/functionalpage/jsapi/w>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"getMapSkew","0xfffffffe","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/a0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mapId"":""Int""}"
"updateXWebLivePusher","0x235","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lfw0/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""viewId"":""Int""}"
"openDocument","0x63","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/f1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/f1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""filePath"":""String"",""BucketSrc"":""Long"",""StartTime"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""showMenu"":""Boolean"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""fileType"":""String""}"
"disableLocationUpdate","0x24b","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/i, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"clearStorage","0x12","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/storage/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""storageId"":""Int""}"
"requestMedicalInsurancePay","0x50e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/y0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/y0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"uploadEncryptedFileToCDN","0xc2","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/y5, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/y5>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""tempFilePath"":""String"",""isShowProgressTips"":""Boolean""}"
"openWeAppStarList","0x289","< Application, Lpu0/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lpu0/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""GroupId"":""Int"",""scene"":""Int"",""getUsageReason"":""Int"",""sceneNote"":""String"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"notifyBLECharacteristicValueChanged","0xba","< Application, Lds0/s, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/s>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""mainThread"":""Boolean"",""debug"":""Boolean"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""type"":""String"",""deviceId"":""String"",""characteristicId"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""state"":""Boolean"",""serviceId"":""String"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"getMapRegion","0xfffffffe","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/x>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mapId"":""Int""}"
"navigateBackNative","0x286","< Application, Llt0/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Llt0/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""extraData"":"""",""forbidAnimation"":""Boolean""}"
"executeMapVisualLayerCommand","0xfffffffe","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/t>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""layerId"":""String"",""mapId"":""Int"",""command"":""String""}"
"requestAuthUserAutoFillData","0xd0","< Application, Lyr0/u0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyr0/u0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""authGroupList"":""JSONArray"",""authStatus"":""Int"",""clientVersion"":""Int"",""fields"":""JSONArray"",""wording"":""String""}"
"showModal","0x68","< Application, Lcu0/p, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcu0/p>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""showCancel"":""Boolean"",""cancelText"":""String"",""confirmColor"":""String"",""editable"":""Boolean"",""upper"":""Boolean"",""cancelColorDark"":""String"",""confirmColorDark"":""String"",""confirmText"":""String"",""title"":""String"",""content"":""String"",""cancelColor"":""String""}"
"openChannelsActivity",,"< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/mbjsapi/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/mbjsapi/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""feedId"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""nonceId"":""String""}"
"setScreenMode","0x50a","< Application, Ln11/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Ln11/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""screenMode"":""String""}"
"getLabInfo","0x22d","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lab/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lab/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""labId"":""String""}"
"navigateBackMiniProgram","0xfc","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/miniprogram_navigator/n, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/fakenative/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""extraData"":""JSONObject"",""privateExtraData"":""JSONObject""}"
"installDownloadTask","0x1ba","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/k0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/k0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""appId"":""String"",""downloadId"":""Long""}"
"updateXWebLivePlayer","0x232","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Ldw0/i>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""viewId"":""Int""}"
"operateSmCrypto","0x49a","< Application, Llu0/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Llu0/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"reserveChannelsLive","0x412","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/g0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"redirectTo","0xd","< Application, Lzt0/d0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/d0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""singlePageData"":""JSONObject"",""url"":""String""}"
"noticePerformanceMetrics","0xfffffffe","< Application, Lau0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lau0/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""parent"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""eventType"":""Long"",""GroupId"":""Int"",""timeStamp"":""Long"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""eventName"":""String"",""category"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""events"":""JSONArray"",""Key"":""String"",""option"":""Long""}"
"showShareMenu","0x92","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/share/p0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/p0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"getBLEDeviceServices","0xb6","< Application, Lds0/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""doDiscover"":""Boolean"",""deviceId"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String""}"
"requestPayment","0x39","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/e1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/v0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"requestFacetoFacePayment","0x334","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/p0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/p0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""confirm_token"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"makePhoneCall","0x66","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/o7, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/o7>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""phoneNumber"":""String""}"
"preloadLiteApp","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/liteapp/l, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/liteapp/l>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""onlyUpdate"":""Boolean"",""onlyDownload"":""Boolean"",""onlyPreLoadBaseLib"":""Boolean""}"
"setLabInfo","0x22e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lab/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lab/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""labId"":""String"",""enabled"":""Boolean""}"
"chooseImage","0x1d","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/b2, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/b2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""sizeType"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""count"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""sourceType"":""JSONArray"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"addMapControls","0x8c","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""controls"":""String"",""data"":""String"",""clickable"":""Boolean"",""mapId"":""Int"",""iconPath"":""String""}"
"collectWepalm","0x515","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/n, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""palmSideLimit"":""String"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""sessionid"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"openChannelsRewardedVideoAd","0x3e9","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/z, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/z>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"destroyAudioInstance","0x122","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/r, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/r>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""audioId"":""String""}"
"endorsementFinished","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/m>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""finderUserName"":""String""}"
"removeMapLines","0x22b","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/q1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mapId"":""Int"",""lines"":""String""}"
"joinGroup","0x36c","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/n3, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/n3>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""signature"":""String"",""groupId"":""String"",""nonceStr"":""String""}"
"hideSplashScreenshot","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/fakenative/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/fakenative/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openLocation","0x26","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/g0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/g0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""address"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""latitude"":""String"",""BucketSrc"":""Long"",""StartTime"":""Long"",""scale"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""name"":""String"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""longitude"":""String""}"
"checkIsOpenAccessibility","0x353","< Application, Lmu0/l, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lmu0/l>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openMapApp","0x386","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/n0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openWCPayLQTDepositPlan","0x26a","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/l9, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/l9>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""package"":""String"",""EndTime"":""Long"",""routURL"":""String"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""nonceStr"":""String"",""GroupId"":""Int"",""timeStamp"":""String"",""ExptCheckSum"":""String"",""paySign"":""String"",""ExptType"":""Int"",""signType"":""String"",""pay_channel"":""String"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"jumpDownloaderWidgetForNative","0x29f","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/t0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/t0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""appId"":""String"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"deleteFinderDataItem","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""dataItemNonceId"":""String"",""dataItemId"":""String""}"
"removeXWebVideo","0x21a","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lkw0/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""viewId"":""Int""}"
"removeNativeView","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/skyline/nativeview/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""viewId"":""Int""}"
"setKeyboardValue","0x4d","< Application, Let0/n, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Let0/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"showPickerView","0x60","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/picker/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/picker/b0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""current"":""Int"",""headerText"":""String"",""array"":""JSONArray""}"
"canvasPutImageData","0x175","< Application, Lqs0/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lqs0/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""independent"":""Boolean"",""x"":""Int"",""width"":""Int"",""y"":""Int"",""height"":""Int""}"
"setInnerAudioOption","0x1e1","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/x1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/x1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""speakerOn"":""Boolean"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""mixWithOther"":""Boolean"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"getLiteGameCapsuleWidgetRect","0x543","< Application, Lkr0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lkr0/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"NFCGetMaxTransceiveLength","0x317","< Application, Lst0/r, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lst0/r>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"createRequestTaskAsync","0xf2","< Application, Lmt0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lot0/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"startSoterAuthentication","0x115","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bio/soter/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/soter/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""requestAuthModes"":""JSONArray"",""authContent"":""String"",""challenge"":""String""}"
"openAddress","0x3e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/g8, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/j8>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""forceLightMode"":""Boolean"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"deleteWeAppNewTipsInfo","0x488","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/w4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/w4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""pathKey"":""String""}"
"openADCanvas","0x1dc","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/advertise/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/advertise/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""GroupId"":""Int"",""canvasDynamicInfo"":""String"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""openFirstSightVoice"":""Int"",""ExptId"":""Int"",""Key"":""String""}"
"consumeWCCoin","0x44e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/wccoin/s, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/wccoin/s>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"setTingAudioState","0x525","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/c2, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/c2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""src"":""String""}"
"reportRealtimeAction","0x6c","< Application, Lhu0/q, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhu0/r>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""actionData"":""String""}"
"stopPullDownRefresh","0xc","< Application, Lzt0/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/w1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"queryDownloadTaskForNative","0x295","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/l1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/l1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""appIdArray"":""JSONArray"",""downloadId"":""Long"",""downloadIdArray"":""JSONArray""}"
